profile,n,mode,rtt_ms,samples,total_p50_us,total_p95_us,total_p99_us,tsrv_us,rho,p50_ci_lo_us,p50_ci_hi_us,fail,fail_rate
slhdsa256s,1,ka,50,1000,53869.276,56058.432700000005,57661.634419999995,3345.931,0.06211204694861687,53757.04,53951.315,0,0.0
slhdsa256s,1,ka,100,400,103939.0605,106871.59479999999,108814.27486,3320.868,0.03195014447912967,103771.205,104144.7715,0,0.0
slhdsa256s,1,ka,200,400,203941.827,206942.6569,207949.7467,3245.082,0.01591180214346123,203687.83,204164.981,0,0.0
slhdsa256s,1,new,0,400,2518.912,3863.5978999999993,5250.114039999999,2155.258,0.8556305261954368,2486.859,2593.86,0,0.0
slhdsa256s,1,new,1,400,8363.953,10483.771399999998,11546.170439999994,2566.5545,0.3068590294565261,8256.593,8476.191,0,0.0
slhdsa256s,1,new,5,400,29149.149,31186.843599999997,32548.753599999993,3113.8735,0.10682553717091363,29046.997,29306.756975,0,0.0
slhdsa256s,1,new,20,400,105239.292,108001.60015000001,109769.93239999999,3743.2825,0.03556924822337269,104988.33,105412.6806375,0,0.0
slhdsa256s,1,new,50,400,255155.173,257895.4205,260302.29153,3530.8245,0.013837949897257227,254921.659,255329.525,0,0.0
slhdsa256s,1,new,100,200,505037.49,508043.5379,511334.08688,3428.558,0.006788719783951088,504863.728,505231.49783749995,0,0.0
slhdsa256s,1,new,200,200,1004807.4885,1007606.1335,1008927.89906,3162.171,0.003147041633537746,1004565.2615,1005015.363,0,0.0
slhdsa256s,5,ka,0,1000,5198.255,6724.341799999998,7762.90429,4853.017,0.9335857898467851,5165.772,5224.292612499999,0,0.0
slhdsa256s,5,ka,1,1000,6255.3675,7554.1411,8342.39676,4845.033,0.7745401049578622,6235.0508125,6283.637,0,0.0
slhdsa256s,5,ka,5,1000,10415.425,12113.611799999999,13438.55591,4954.8225,0.47571966578416147,10373.061725,10460.719,0,0.0
slhdsa256s,5,ka,20,1000,26112.105,28213.619649999997,29564.452559999998,5616.5925,0.21509535520020312,26032.606050000002,26207.2595,0,0.0
slhdsa256s,5,ka,50,1000,56682.2585,59365.40304999999,61135.74188,6090.351,0.10744721825083946,56555.852,56827.68,0,0.0
slhdsa256s,5,ka,100,400,109036.7595,112974.99285,115055.67689999999,8090.2225,0.07419720227470626,108776.3665,109326.339,0,0.0
slhdsa256s,5,ka,200,400,208933.263,213388.97185,216724.56983,7914.146,0.03787882257886337,208658.02401249998,209109.254,0,0.0
slhdsa256s,5,new,0,400,5379.8675,6695.774549999999,7505.682959999993,4916.035,0.9137836573112628,5356.1705,5439.466,0,0.0
slhdsa256s,5,new,1,400,13037.2315,14576.2887,15428.044399999999,5049.807,0.3873373729691001,12959.004,13120.3634875,0,0.0
slhdsa256s,5,new,5,400,47563.5355,50860.3713,52723.735310000004,6246.6535,0.13133282533212864,47280.8253125,47723.0375,0,0.0
slhdsa256s,5,new,20,400,148194.7505,169754.03019999998,171909.49184,6281.394,0.04238607628682502,147982.965,148415.7475,0,0.0
slhdsa256s,5,new,50,400,357900.6045,408464.68984999997,411903.14094,6147.0515,0.017175303485691653,357652.5348875,358203.753,0,0.0
slhdsa256s,5,new,100,200,711425.8765,717195.7498999999,719563.56484,8560.535,0.012032926103440658,710807.3225,711837.916,0,0.0
slhdsa256s,5,new,200,200,1411534.1725,1416322.13415,1416977.00296,8428.267,0.005970997489258448,1411150.7392874998,1412020.6373,0,0.0
slhdsa256s,10,ka,0,1000,8500.0985,9541.49945,10317.20442,8066.088,0.9489405328655898,8481.415,8520.485,0,0.0
slhdsa256s,10,ka,1,1000,9533.0105,10935.18535,11949.5482,8028.2275,0.8421502840052468,9516.6095,9556.872,0,0.0
slhdsa256s,10,ka,5,1000,13584.868,15256.53585,16660.74208,8049.9275,0.5925657503628302,13561.218,13613.1985,0,0.0
slhdsa256s,10,ka,20,1000,29374.307,32112.71565,33918.556670000005,8779.2015,0.298873484913193,29290.2079375,29461.4835625,0,0.0
slhdsa256s,10,ka,50,1000,62142.6285,65670.95535,67727.74592999999,11103.094,0.17867113554747688,62000.686662500004,62295.5495,0,0.0
slhdsa256s,10,ka,100,400,112469.6685,117129.9941,119524.13739,11180.8595,0.09941222063795804,112151.2575,112704.7475,0,0.0
slhdsa256s,10,ka,200,400,212629.5405,217441.4197,218754.10653999998,11289.6465,0.05309538116600501,212330.007,213049.632,0,0.0
slhdsa256s,10,new,0,400,8702.088,9672.288349999997,10527.64526,8164.359,0.9382068993096829,8667.8417125,8735.307,0,0.0
slhdsa256s,10,new,1,400,20862.5025,22660.836549999996,23521.879549999998,8577.4375,0.41114135276916086,20764.243,20984.711,0,0.0
slhdsa256s,10,new,5,400,68157.543,72004.38375,73365.74519,11184.16,0.16409276959998398,67902.687,68342.4115,0,0.0
slhdsa256s,10,new,20,400,176124.4945,237116.69135,239459.70258,11570.997,0.0656978294407539,175572.727,176805.828,0,0.0
slhdsa256s,10,new,50,400,415543.8465,564006.05725,569268.3135,11543.4605,0.027779163612280805,415080.192,415953.96895,0,0.0
slhdsa256s,10,new,100,200,914072.508,919675.553,1016444.00507,11333.9885,0.012399441401863057,913033.473,914882.2695,0,0.0
slhdsa256s,10,new,200,200,1814243.079,2014494.1138499998,2018865.03055,11737.8325,0.006469823496016765,1812940.7624875,1815338.938,0,0.0
slhdsa256s,20,ka,0,1000,16169.68,16894.3894,17351.88396,15326.4375,0.9478503903602298,16148.675125,16196.9405,0,0.0
slhdsa256s,20,ka,1,1000,17271.307,18022.98495,18624.07018,15376.722,0.8903044801415434,17259.3265,17296.921,0,0.0
slhdsa256s,20,ka,5,1000,21336.955,22460.25825,23602.93548,15397.3455,0.7216280626734227,21300.029,21365.839,0,0.0
slhdsa256s,20,ka,20,1000,36916.476,39045.3604,40297.802670000005,15773.5145,0.4272757372615956,36852.5525,36995.503,0,0.0
slhdsa256s,20,ka,50,1000,69120.7245,72628.91815000001,74657.58963,17273.877,0.2499087954438325,68984.53885,69247.7496125,0,0.0
slhdsa256s,20,ka,100,400,119370.732,124766.53434999999,126713.8958,17642.772,0.1477981386593156,119168.686025,119738.579625,0,0.0
slhdsa256s,20,ka,200,400,219434.884,223994.13030000002,225889.66868,17507.345,0.07978378223582719,219053.987,219756.872925,0,0.0
slhdsa256s,20,new,0,400,16350.448,17452.3821,18565.59749,15399.8765,0.941862663334974,16297.291,16407.6765,0,0.0
slhdsa256s,20,new,1,400,33507.534,36311.885299999994,37295.52936,15612.509,0.46594025689864255,33101.214,34115.9975,0,0.0
slhdsa256s,20,new,5,400,111336.3535,117026.07865000001,119088.18892,18070.817,0.1623083245671415,110595.52,111924.858,0,0.0
slhdsa256s,20,new,20,400,204449.5185,407227.26195,409458.0857,18179.6615,0.08892005045245435,203555.118,206185.449,0,0.0
slhdsa256s,20,new,50,400,521945.652,677982.7330499999,926540.55863,18047.321,0.03457701186099736,521564.743,522524.2951375,0,0.0
slhdsa256s,20,new,100,200,1226349.2985,1335832.9770999984,1427649.4547000001,18148.698,0.014798963086779962,1222986.1267125001,1322022.955,0,0.0
slhdsa256s,20,new,200,200,2225424.953,2628332.59075,2830673.339339998,17983.2635,0.008080822260825975,2220743.058,2422426.4158,0,0.0
